.id,simd,n_pop,mean_age,n_cvd,p_cvd
767,3,1886,59.2619300106045,748,39.66065747614
767,4,1636,59.0733496332518,649,39.6699266503668
767,5,1702,59.5023501762632,646,37.9553466509988
768,1,1570,59.6445859872612,596,37.9617834394904
768,2,1803,59.1841375485302,688,38.1586245146977
768,3,1913,59.8274960794564,770,40.250914793518
768,4,1632,59.6476715686275,656,40.1960784313726
768,5,1673,59.4734010759115,674,40.2869097429767
769,1,1524,60.24343832021,582,38.1889763779528
769,2,1803,59.344980587909,741,41.0981697171381
769,3,1882,59.6546227417641,722,38.3634431455898
769,4,1586,59.6834804539723,647,40.7944514501892
769,5,1796,59.4855233853007,697,38.8084632516704
770,1,1611,59.8615766604593,656,40.7200496585971
770,2,1797,59.5331107401224,727,40.4563160823595
770,3,1810,59.7685082872928,703,38.8397790055249
770,4,1627,59.8131530424093,622,38.2298709280885
770,5,1746,59.6907216494845,667,38.2016036655212
771,1,1575,59.6177777777778,598,37.968253968254
771,2,1784,60.1042600896861,690,38.677130044843
771,3,1819,58.8669598680594,706,38.8125343595382
771,4,1595,60.2081504702194,589,36.9278996865204
771,5,1818,59.6017601760176,715,39.3289328932893
772,1,1521,59.6219592373439,591,38.8560157790927
772,2,1904,59.8329831932773,764,40.1260504201681
772,3,1802,59.5688124306326,705,39.1231964483907
772,4,1608,59.4807213930348,651,40.4850746268657
772,5,1756,59.371867881549,696,39.6355353075171
773,1,1522,59.700394218134,600,39.4218134034166
773,2,1813,59.5355763927193,712,39.2719249862107
773,3,1875,59.9162666666667,763,40.6933333333333
773,4,1641,59.084704448507,652,39.7318708104814
773,5,1740,60.0885057471264,664,38.1609195402299
774,1,1513,59.5743555849306,596,39.3919365499009
774,2,1843,59.6994031470429,720,39.0667390124797
774,3,1841,59.6952743074416,739,40.1412275936991
774,4,1647,59.4826958105647,621,37.7049180327869
774,5,1747,59.5277618775043,685,39.2100744132799
775,1,1538,59.5559167750325,603,39.2067620286086
775,2,1790,59.7664804469274,690,38.5474860335196
775,3,1853,59.1413923367512,702,37.8845116028063
775,4,1677,59.4317233154442,636,37.9248658318426
775,5,1733,59.6370455856896,643,37.1032890940566
776,1,1499,59.9312875250167,588,39.2261507671781
776,2,1829,59.7408419901586,703,38.4363039912521
776,3,1861,59.8398710370768,738,39.6560988715744
776,4,1650,59.4127272727273,653,39.5757575757576
776,5,1752,59.7511415525114,663,37.8424657534247
777,1,1552,59.0721649484536,609,39.2396907216495
777,2,1871,59.188134687333,733,39.1769107429182
777,3,1833,60.0780141843972,700,38.1887615930169
777,4,1590,59.1201257861635,639,40.188679245283
777,5,1745,59.8733524355301,707,40.5157593123209
778,1,1586,59.3921815889029,609,38.3984867591425
778,2,1823,59.7970378496983,714,39.1662095447065
778,3,1829,59.4428649535265,716,39.1470749043193
778,4,1644,59.9811435523114,614,37.3479318734793
778,5,1709,59.4921006436513,643,37.6243417203043
779,1,1500,59.516,567,37.8
779,2,1804,59.8985587583149,688,38.1374722838137
779,3,1889,59.7443091582848,733,38.8035997882478
779,4,1611,59.5276225946617,627,38.9199255121043
779,5,1787,60.0581980973699,677,37.8847229994404
780,1,1547,60.0989010989011,580,37.491919844861
780,2,1863,60.0284487385937,755,40.5260332796565
780,3,1807,59.8489208633094,739,40.8965135583841
780,4,1662,59.468110709988,632,38.0264741275572
780,5,1712,59.9415887850467,665,38.8434579439252
781,1,1533,59.8571428571429,580,37.8343118069145
781,2,1838,59.6485310119695,719,39.1186071817193
781,3,1845,59.4753387533875,733,39.7289972899729
781,4,1675,59.6632835820896,625,37.3134328358209
781,5,1700,59.9270588235294,644,37.8823529411765
782,1,1592,59.572864321608,631,39.6356783919598
782,2,1904,59.4075630252101,713,37.4474789915966
782,3,1841,59.5263443780554,740,40.195545898968
782,4,1507,59.449900464499,566,37.5580623755806
782,5,1747,59.5718374356039,664,38.0080137378363
783,1,1512,59.7850529100529,592,39.1534391534392
783,2,1842,59.5439739413681,722,39.1965255157438
783,3,1837,59.43385955362,703,38.2689167120305
783,4,1653,59.6878402903811,666,40.2903811252269
783,5,1747,59.5489410417859,688,39.3817973669147
784,1,1479,59.8830290736985,553,37.3901284651792
784,2,1791,59.9106644332775,711,39.6984924623116
784,3,1916,59.8789144050105,744,38.8308977035491
784,4,1611,59.7554314090627,642,39.8510242085661
784,5,1794,59.9007803790413,681,37.9598662207358
785,1,1561,59.8206278026906,587,37.6040999359385
785,2,1787,59.7660884163402,685,38.3324006715165
785,3,1887,59.8532061473238,744,39.4276629570747
785,4,1574,59.3932655654384,616,39.135959339263
785,5,1782,59.8333333333333,691,38.7766554433221
786,1,1495,59.5150501672241,585,39.1304347826087
786,2,1832,59.700327510917,656,35.8078602620087
786,3,1767,59.4697226938314,711,40.2376910016978
786,4,1656,59.7385265700483,643,38.8285024154589
786,5,1841,59.6170559478544,742,40.3041825095057
787,1,1560,59.5724358974359,610,39.1025641025641
787,2,1918,59.6282586027112,776,40.458811261731
787,3,1767,59.605546123373,703,39.7849462365591
787,4,1626,59.8480934809348,604,37.1463714637146
787,5,1720,59.6191860465116,653,37.9651162790698
788,1,1579,59.3312222925903,609,38.5687143761875
788,2,1795,59.9225626740947,722,40.2228412256267
788,3,1830,59.8125683060109,686,37.4863387978142
788,4,1675,59.7480597014925,647,38.6268656716418
788,5,1712,59.5286214953271,681,39.7780373831776
789,1,1559,59.4977549711354,609,39.0635022450289
789,2,1870,59.6775401069519,752,40.2139037433155
789,3,1822,59.3594950603732,709,38.9132821075741
789,4,1579,59.3983533882204,634,40.1519949335022
789,5,1761,59.8160136286201,674,38.2737081203861
790,1,1567,59.6458200382897,588,37.5239310784939
790,2,1798,59.4071190211346,710,39.4883203559511
790,3,1814,59.0633958103638,737,40.6284454244763
790,4,1633,59.3459889773423,625,38.2731169626454
790,5,1779,59.4131534569983,688,38.6734120292299
791,1,1478,59.7719891745602,582,39.3775372124493
791,2,1767,59.6411997736276,695,39.3322014714205
791,3,1891,59.8202009518773,750,39.6615547329455
791,4,1678,59.3051251489869,668,39.8092967818832
791,5,1777,59.5537422622397,674,37.9290939786157
792,1,1558,59.2554557124519,619,39.7304236200257
792,2,1790,59.6497206703911,707,39.4972067039106
792,3,1899,59.3849394418115,727,38.2833070036862
792,4,1567,59.3739629865986,616,39.3107849393746
792,5,1777,59.7259425998875,684,38.4918401800788
793,1,1568,59.1823979591837,642,40.9438775510204
793,2,1878,60.1043663471779,769,40.9478168264111
793,3,1809,60.1370923161968,742,41.0171365395246
793,4,1608,59.702736318408,595,37.0024875621891
793,5,1728,59.5185185185185,671,38.8310185185185
794,1,1527,59.2115258677145,611,40.0130975769483
794,2,1932,59.6340579710145,728,37.6811594202899
794,3,1794,59.3745819397993,691,38.5172798216277
794,4,1581,59.4870335230867,606,38.3301707779886
794,5,1757,59.7381900967558,720,40.9789413773478
795,1,1504,59.8211436170213,581,38.6303191489362
795,2,1859,59.5336202259279,732,39.3760086067778
795,3,1859,59.8219472834858,741,39.8601398601399
795,4,1631,59.8503985285101,614,37.6456161863887
795,5,1738,59.3630609896433,674,38.7802071346375
796,1,1509,59.3956262425447,602,39.8939695162359
796,2,1821,59.7517847336628,704,38.6600768808347
796,3,1902,59.7360672975815,743,39.0641430073607
796,4,1648,59.2324029126214,638,38.7135922330097
796,5,1711,60.030976037405,658,38.4570426651081
797,1,1562,59.6683738796415,614,39.3085787451985
797,2,1849,59.5300162249865,712,38.5073012439156
797,3,1844,59.6827548806941,715,38.7744034707158
797,4,1607,59.1586807716242,678,42.190416925949
797,5,1729,59.7206477732794,670,38.7507229612493
798,1,1479,59.3664638269101,571,38.6071670047329
798,2,1886,59.592788971368,740,39.236479321315
798,3,1772,59.6218961625282,729,41.1399548532731
798,4,1699,59.510888758093,661,38.905238375515
798,5,1755,59.4421652421653,663,37.7777777777778
799,1,1602,59.4082397003745,610,38.0774032459426
799,2,1812,59.8040838852097,716,39.514348785872
799,3,1749,59.3522012578616,683,39.0508862206975
799,4,1648,59.3580097087379,657,39.8665048543689
799,5,1780,59.6803370786517,679,38.1460674157303
800,1,1547,59.5332902391726,629,40.6593406593407
800,2,1829,59.7528704209951,753,41.1700382722799
800,3,1860,59.4123655913979,726,39.0322580645161
800,4,1630,59.7484662576687,636,39.0184049079755
800,5,1725,59.5565217391304,705,40.8695652173913
801,1,1511,59.3454665784249,625,41.3633355393779
801,2,1932,59.7189440993789,771,39.9068322981367
801,3,1838,59.5930359085963,695,37.8128400435256
801,4,1603,59.5577043044292,623,38.8646288209607
801,5,1707,59.6080843585237,667,39.0743995313415
802,1,1506,59.4721115537849,610,40.5046480743692
802,2,1878,60.013844515442,709,37.7529286474973
802,3,1815,59.8413223140496,748,41.2121212121212
802,4,1638,59.5940170940171,651,39.7435897435897
802,5,1754,59.5667046750285,721,41.1060433295325
803,1,1587,59.3408947700063,635,40.012602394455
803,2,1803,59.6189683860233,737,40.8763172490294
803,3,1871,59.6183858898985,766,40.9406734366649
803,4,1663,59.446181599519,678,40.7696933253157
803,5,1667,60.0257948410318,656,39.3521295740852
804,1,1521,59.4280078895464,592,38.9217619986851
804,2,1809,59.7943615257048,728,40.2432283029298
804,3,1900,59.5178947368421,738,38.8421052631579
804,4,1614,59.5755885997522,640,39.6530359355638
804,5,1747,59.870062965083,680,38.9238694905552
805,1,1520,59.3019736842105,606,39.8684210526316
805,2,1898,59.3746048472076,723,38.0927291886196
805,3,1832,59.674672489083,702,38.3187772925764
805,4,1615,59.656346749226,607,37.5851393188855
805,5,1726,59.1344148319815,642,37.1958285052144
806,1,1577,59.9537095751427,620,39.3151553582752
806,2,1779,59.7830241708825,683,38.3923552557617
806,3,1873,59.5851575013348,707,37.7469300587293
806,4,1631,59.6646229307174,646,39.6076026977315
806,5,1731,59.5129982668978,686,39.630271519353
807,1,1563,59.6014075495841,624,39.9232245681382
807,2,1787,59.5282596530498,716,40.0671516508114
807,3,1845,59.4905149051491,731,39.6205962059621
807,4,1668,59.5047961630695,667,39.9880095923261
807,5,1728,59.4959490740741,690,39.9305555555556
808,1,1561,59.7046764894299,604,38.6931454196028
808,2,1859,59.487896718666,719,38.6767079074771
808,3,1857,59.8476036618201,715,38.5029617662897
808,4,1572,59.10368956743,621,39.5038167938931
808,5,1742,59.532721010333,675,38.7485648679679
809,1,1505,59.9076411960133,592,39.3355481727575
809,2,1888,59.5370762711865,779,41.260593220339
809,3,1808,59.454092920354,680,37.6106194690265
809,4,1668,59.5587529976019,648,38.8489208633094
809,5,1722,59.876887340302,669,38.8501742160279
810,1,1511,59.8021178027796,580,38.3851753805427
810,2,1855,59.4636118598383,722,38.921832884097
810,3,1812,59.4801324503311,677,37.3620309050773
810,4,1662,59.9915764139591,654,39.3501805054152
810,5,1751,59.1536264991434,695,39.6916047972587
811,1,1521,59.3011176857331,584,38.3957922419461
811,2,1884,59.5329087048832,736,39.0658174097665
811,3,1824,59.8053728070175,741,40.625
811,4,1614,59.1920693928129,630,39.0334572490706
811,5,1748,59.7105263157895,715,40.9038901601831
812,1,1519,59.6932192231731,589,38.7755102040816
812,2,1809,59.6423438363737,720,39.8009950248756
812,3,1849,59.8447809626825,725,39.2103839913467
812,4,1633,59.4543784445805,641,39.2529087568892
812,5,1781,59.4199887703537,713,40.0336889387984
813,1,1563,59.2597568777991,622,39.7952655150352
813,2,1793,59.5259341885109,705,39.3195761293921
813,3,1859,59.7046799354492,718,38.6229155459925
813,4,1637,59.4166157605376,639,39.034819792303
813,5,1739,59.7216791259345,647,37.2052903967798
814,1,1540,59.6149350649351,599,38.8961038961039
814,2,1848,59.5059523809524,731,39.5562770562771
814,3,1885,59.7076923076923,710,37.6657824933687
814,4,1615,59.5944272445821,646,40
814,5,1703,59.4944216089254,634,37.2284204345273
815,1,1561,59.3882126841768,610,39.0775144138373
815,2,1791,59.8905639307649,653,36.4600781686209
815,3,1792,59.3058035714286,713,39.7879464285714
815,4,1630,59.8552147239264,650,39.8773006134969
815,5,1817,59.346175013759,666,36.6538249862411
816,1,1551,59.1515151515152,629,40.5544809800129
816,2,1791,59.9475153545505,688,38.4142936906756
816,3,1817,59.5415520088057,737,40.5613648871767
816,4,1645,59.4170212765958,620,37.6899696048632
816,5,1787,60,708,39.6194739787353
817,1,1491,59.7022132796781,573,38.430583501006
817,2,1841,59.4388919065725,762,41.3905486148832
817,3,1844,59.3161605206074,737,39.9674620390456
817,4,1658,59.5168878166466,668,40.2895054282268
817,5,1757,59.3096186681844,708,40.2959590210586
818,1,1577,59.428027901078,575,36.4616360177552
818,2,1857,59.230479267636,731,39.3645665051158
818,3,1746,59.4805269186713,711,40.7216494845361
818,4,1665,59.6456456456457,637,38.2582582582583
818,5,1746,59.2846506300115,731,41.8671248568156
819,1,1539,59.3008447043535,595,38.6614684860299
819,2,1815,59.6253443526171,719,39.6143250688705
819,3,1801,59.7740144364242,683,37.9233759022765
819,4,1649,59.7204366282596,684,41.4796846573681
819,5,1787,59.4555120313374,725,40.570789031897
820,1,1482,59.6099865047234,580,39.136302294197
820,2,1876,59.4621535181237,713,38.0063965884861
820,3,1866,59.6972132904609,695,37.2454448017149
820,4,1573,59.787666878576,642,40.8137317228226
820,5,1794,59.2647714604236,761,42.4191750278707
821,1,1564,59.6278772378517,637,40.7289002557545
821,2,1873,59.1649759743727,746,39.8291510945008
821,3,1818,59.3294829482948,724,39.8239823982398
821,4,1585,59.6820189274448,633,39.9369085173502
821,5,1751,59.9383209594518,718,41.0051399200457
822,1,1574,59.6861499364676,587,37.2935196950445
822,2,1903,59.2553862322649,735,38.6232264844982
822,3,1838,59.9156692056583,755,41.0772578890098
822,4,1542,59.5771725032425,585,37.9377431906615
822,5,1734,59.843137254902,674,38.8696655132641
823,1,1573,59.7368086458996,647,41.1315956770502
823,2,1813,59.5063430777717,704,38.830667402096
823,3,1775,59.847323943662,687,38.7042253521127
823,4,1613,59.5251084934904,598,37.0737755734656
823,5,1817,59.4826637314254,716,39.4056136488718
824,1,1557,59.3892100192678,575,36.9299935773924
824,2,1827,59.4986316365627,758,41.4887794198139
824,3,1860,60.0430107526882,692,37.2043010752688
824,4,1574,59.3119440914867,610,38.7547649301144
824,5,1773,59.8809926677947,742,41.8499717992104
825,1,1545,59.2796116504854,611,39.546925566343
825,2,1835,59.5798365122616,695,37.874659400545
825,3,1882,59.5648246546227,753,40.0106269925611
825,4,1633,59.4519289650949,647,39.6203306797306
825,5,1696,59.5495283018868,661,38.9740566037736
826,1,1510,59.1993377483444,584,38.6754966887417
826,2,1825,59.5627397260274,695,38.0821917808219
826,3,1867,59.6711301553294,745,39.9035886448848
826,4,1653,59.373260738052,624,37.7495462794918
826,5,1736,59.3104838709678,657,37.8456221198157
827,1,1521,58.9230769230769,593,38.9875082182775
827,2,1846,59.3206933911159,745,40.3575297941495
827,3,1806,59.2054263565892,690,38.2059800664452
827,4,1632,59.5416666666667,643,39.3995098039216
827,5,1786,59.7855543113102,684,38.2978723404255
828,1,1593,59.4708097928437,632,39.6735718769617
828,2,1774,59.8748590755355,688,38.782412626832
828,3,1806,59.4518272425249,710,39.3133997785161
828,4,1604,59.7849127182045,605,37.7182044887781
828,5,1814,59.5667034178611,708,39.0297684674752
829,1,1571,59.7943984723106,616,39.2106938255888
829,2,1888,59.4745762711865,743,39.353813559322
829,3,1786,59.6270996640538,685,38.3538633818589
829,4,1594,59.4542032622334,599,37.5784190715182
829,5,1752,59.3030821917808,678,38.6986301369863
830,1,1518,59.3728590250329,569,37.4835309617918
830,2,1887,59.5574986751457,719,38.102808691044
830,3,1828,59.461159737418,706,38.6214442013129
830,4,1648,59.9138349514563,627,38.0461165048544
830,5,1710,59.9187134502924,664,38.8304093567252
831,1,1503,59.4331337325349,601,39.9866932801065
831,2,1792,59.6127232142857,708,39.5089285714286
831,3,1848,59.9209956709957,700,37.8787878787879
831,4,1664,59.4122596153846,656,39.4230769230769
831,5,1784,59.5106502242153,740,41.4798206278027
832,1,1526,59.7031454783748,587,38.4665792922674
832,2,1786,58.8320268756999,667,37.3460246360582
832,3,1862,59.609559613319,738,39.6348012889366
832,4,1610,59.6105590062112,628,39.0062111801242
832,5,1807,59.6092971776425,708,39.1809629219701
833,1,1507,59.799601857996,525,34.8374253483743
833,2,1874,59.8313767342583,718,38.3137673425827
833,3,1865,59.5887399463807,747,40.0536193029491
833,4,1582,59.8672566371682,555,35.0821744627054
833,5,1763,59.8950652297221,698,39.5916052183778
834,1,1596,59.6604010025063,621,38.9097744360902
834,2,1808,59.5641592920354,720,39.8230088495575
834,3,1820,59.3791208791209,687,37.7472527472527
834,4,1601,59.7982510930668,636,39.7251717676452
834,5,1766,59.6415628539071,689,39.0147225368063
835,1,1569,59.4996813256852,617,39.3244104525175
835,2,1846,59.8011917659805,752,40.7367280606717
835,3,1847,60.0384407146725,746,40.3898213318896
835,4,1665,59.2228228228228,671,40.3003003003003
835,5,1664,59.5558894230769,670,40.2644230769231
836,1,1514,59.7992073976222,626,41.3474240422721
836,2,1845,59.7219512195122,737,39.9457994579946
836,3,1897,59.5909330521877,759,40.0105429625725
836,4,1560,59.4961538461539,628,40.2564102564103
836,5,1775,59.1211267605634,688,38.7605633802817
837,1,1498,60.0133511348465,574,38.3177570093458
837,2,1842,59.6601520086862,715,38.8165038002172
837,3,1823,59.5682940208448,704,38.6176631925398
837,4,1703,59.5437463300059,672,39.459776864357
837,5,1725,60.0655072463768,680,39.4202898550725
838,1,1518,59.4598155467721,610,40.1844532279315
838,2,1825,59.4739726027397,716,39.2328767123288
838,3,1859,60.207100591716,719,38.6767079074771
838,4,1665,59.5327327327327,642,38.5585585585586
838,5,1724,59.2337587006961,639,37.0649651972158
839,1,1550,59.5774193548387,609,39.2903225806452
839,2,1783,59.6887268648346,711,39.8766124509254
839,3,1840,59.9211956521739,759,41.25
839,4,1638,59.513431013431,697,42.5518925518926
839,5,1780,59.9123595505618,695,39.0449438202247
840,1,1516,59.2579155672823,582,38.3905013192612
840,2,1887,59.3704292527822,757,40.1165871754107
840,3,1824,59.7017543859649,727,39.8574561403509
840,4,1642,59.6936662606577,617,37.5761266747869
840,5,1722,59.4994192799071,695,40.3600464576074
841,1,1669,59.345116836429,636,38.1066506890354
841,2,1787,59.7991046446559,694,38.8360380526021
841,3,1840,59.6896739130435,715,38.8586956521739
841,4,1626,59.3345633456335,617,37.9458794587946
841,5,1669,59.5895745955662,671,40.203714799281
842,1,1515,59.5584158415842,587,38.7458745874587
842,2,1800,59.6677777777778,726,40.3333333333333
842,3,1830,59.4989071038251,731,39.9453551912568
842,4,1661,59.7080072245635,622,37.4473208910295
842,5,1785,59.6016806722689,711,39.8319327731092
843,1,1571,59.373010821133,612,38.9560789306174
843,2,1854,59.2853290183387,699,37.7022653721683
843,3,1817,59.558613098514,706,38.8552559163456
843,4,1599,59.5822388993121,616,38.5240775484678
843,5,1750,59.7085714285714,661,37.7714285714286
844,1,1616,59.6355198019802,617,38.1806930693069
844,2,1805,59.8171745152355,691,38.2825484764543
844,3,1766,59.8386183465459,701,39.6942242355606
844,4,1607,59.4499066583696,632,39.3279402613566
844,5,1797,59.621591541458,696,38.7312186978297
845,1,1530,60.1496732026144,563,36.797385620915
845,2,1856,59.5032327586207,732,39.4396551724138
845,3,1885,59.4212201591512,751,39.840848806366
845,4,1645,59.5981762917933,622,37.8115501519757
845,5,1675,59.7814925373134,657,39.2238805970149
846,1,1568,59.5969387755102,618,39.4132653061225
846,2,1884,59.7027600849257,693,36.7834394904459
846,3,1822,59.8803512623491,689,37.8155872667399
846,4,1598,59.6420525657071,621,38.8610763454318
846,5,1719,59.78184991274,679,39.499709133217
847,1,1528,59.7578534031414,614,40.1832460732984
847,2,1873,59.5616657768286,729,38.9215162840363
847,3,1876,59.3336886993604,734,39.1257995735608
847,4,1617,59.6895485466914,598,36.9820655534941
847,5,1697,59.4649381261049,675,39.7760754272245
848,1,1622,60.3483353884094,632,38.9642416769421
848,2,1838,59.8084874863983,743,40.424374319913
848,3,1758,59.6422070534699,655,37.2582480091013
848,4,1635,59.3015290519878,677,41.4067278287462
848,5,1738,59.4280782508631,668,38.4349827387802
849,1,1558,59.915917843389,630,40.4364569961489
849,2,1844,59.2250542299349,713,38.6659436008677
849,3,1893,59.3935552033809,754,39.8309561542525
849,4,1601,59.8538413491568,637,39.787632729544
849,5,1695,59.6342182890856,662,39.0560471976401
850,1,1572,59.5267175572519,604,38.4223918575064
850,2,1719,59.7929028504945,650,37.8126817917394
850,3,1845,59.8162601626016,738,40
850,4,1683,59.2364824717766,668,39.691027926322
850,5,1772,59.6930022573364,686,38.7133182844244
851,1,1611,59.4084419615146,646,40.0993171942893
851,2,1783,59.8872686483455,713,39.9887829500841
851,3,1839,59.5203915171289,728,39.5867319195215
851,4,1617,59.0352504638219,638,39.4557823129252
851,5,1741,59.4273406088455,677,38.8856978747846
852,1,1545,59.4271844660194,613,39.6763754045307
852,2,1774,59.7237880496054,680,38.3314543404735
852,3,1800,59.63,682,37.8888888888889
852,4,1669,59.8603954463751,651,39.0053924505692
852,5,1803,59.5352190793123,701,38.879645036051
853,1,1576,59.7404822335026,599,38.007614213198
853,2,1859,59.3883808499193,740,39.8063474986552
853,3,1865,59.2386058981233,745,39.9463806970509
853,4,1589,59.626809314034,626,39.3958464443046
853,5,1702,59.9494712103408,671,39.4242068155112
854,1,1481,59.4226873733964,604,40.7832545577313
854,2,1875,59.5829333333333,736,39.2533333333333
854,3,1859,59.7068316299086,717,38.5691231845078
854,4,1635,59.422629969419,660,40.3669724770642
854,5,1741,59.5169442848937,659,37.8518093049971
855,1,1546,59.7018111254851,613,39.6507115135834
855,2,1886,59.1569459172853,741,39.2895015906681
855,3,1859,59.7692307692308,691,37.1705217859064
855,4,1538,59.2561768530559,618,40.1820546163849
855,5,1762,59.8864926220204,671,38.0817253121453
856,1,1573,59.2542911633821,630,40.0508582326764
856,2,1789,60.0927892677473,687,38.4013415315819
856,3,1862,59.6229860365199,719,38.6143931256713
856,4,1609,59.8657551274083,671,41.702921068987
856,5,1758,59.9778156996587,689,39.1922639362912
857,1,1580,59.1677215189873,620,39.2405063291139
857,2,1881,59.4593301435407,733,38.9686337054758
857,3,1839,59.7172376291463,742,40.3480152256661
857,4,1616,59.3038366336634,642,39.7277227722772
857,5,1675,59.5188059701493,633,37.7910447761194
858,1,1529,59.6330935251799,588,38.4565075212557
858,2,1788,59.324384787472,712,39.8210290827741
858,3,1907,59.7944415312009,745,39.0665967488201
858,4,1601,59.6614615865084,642,40.0999375390381
858,5,1766,59.464892412231,687,38.9014722536806
859,1,1477,59.2654028436019,575,38.9302640487475
859,2,1858,59.5834230355221,730,39.2895586652314
859,3,1818,59.974697469747,706,38.8338833883388
859,4,1620,59.6172839506173,629,38.8271604938272
859,5,1818,59.7403740374038,716,39.3839383938394
860,1,1562,59.3770806658131,624,39.9487836107554
860,2,1816,59.4559471365639,710,39.0969162995595
860,3,1830,59.9398907103825,695,37.9781420765027
860,4,1665,59.6870870870871,656,39.3993993993994
860,5,1718,59.4918509895227,691,40.221187427241
861,1,1574,59.8011435832274,629,39.9618805590851
861,2,1860,59.4129032258065,713,38.3333333333333
861,3,1777,59.1862689926843,701,39.4485087225661
861,4,1590,59.6779874213837,618,38.8679245283019
861,5,1790,59.6972067039106,672,37.5418994413408
862,1,1489,59.5742108797851,588,39.4895903290799
862,2,1793,59.8443948689348,703,39.2080312325711
862,3,1907,59.4677503932879,749,39.2763502884111
862,4,1652,59.8898305084746,658,39.8305084745763
862,5,1750,59.8394285714286,713,40.7428571428571
863,1,1481,59.7920324105334,573,38.6900742741391
863,2,1863,59.6076221148685,765,41.0628019323672
863,3,1893,59.0306391970417,710,37.5066032752245
863,4,1653,59.9364791288566,616,37.2655777374471
863,5,1701,59.591416813639,680,39.9764844209289
864,1,1454,59.8431911966988,571,39.2709766162311
864,2,1895,59.3725593667546,742,39.155672823219
864,3,1854,59.4201725997843,720,38.8349514563107
864,4,1652,59.5774818401937,684,41.4043583535109
864,5,1736,59.4873271889401,694,39.9769585253456
865,1,1492,59.7969168900804,558,37.3994638069705
865,2,1843,59.7894736842105,704,38.1985892566468
865,3,1930,59.6554404145078,721,37.3575129533679
865,4,1622,58.9913686806412,627,38.65598027127
865,5,1704,59.8573943661972,657,38.556338028169
866,1,1527,59.7799607072692,579,37.9174852652259
866,2,1858,59.9181916038751,744,40.043057050592
866,3,1911,60.3118785975929,727,38.0429094714809
866,4,1510,59.5761589403974,608,40.2649006622517
866,5,1785,59.6011204481793,684,38.3193277310924
867,1,1474,59.4009497964722,580,39.348710990502
867,2,1906,59.9401888772298,769,40.3462749213012
867,3,1839,59.5622620989668,732,39.8042414355628
867,4,1621,60.0376310919186,630,38.8648982109809
867,5,1751,59.4968589377499,690,39.4060536836094
868,1,1503,60.2162341982701,599,39.853626081171
868,2,1901,59.4013677012099,736,38.7164650184114
868,3,1833,59.1107474086198,701,38.2433169667212
868,4,1615,59.7981424148607,663,41.0526315789474
868,5,1739,59.6009200690052,675,38.8154111558367
869,1,1539,59.4418453541261,609,39.5711500974659
869,2,1839,59.4235997824905,671,36.4872213159326
869,3,1875,59.6794666666667,723,38.56
869,4,1600,59.6025,607,37.9375
869,5,1738,59.6697353279632,715,41.1392405063291
870,1,1488,59.4079301075269,590,39.6505376344086
870,2,1858,59.6297093649085,722,38.8589881593111
870,3,1834,59.4700109051254,713,38.876772082879
870,4,1673,59.4757919904363,671,40.1075911536163
870,5,1738,59.9090909090909,666,38.3199079401611
871,1,1572,59.6711195928753,616,39.1857506361323
871,2,1811,59.4704583103258,701,38.7078961899503
871,3,1806,59.734219269103,701,38.8150609080842
871,4,1638,59.490231990232,650,39.6825396825397
871,5,1764,59.7755102040816,681,38.6054421768707
872,1,1533,59.7521200260926,641,41.8134377038487
872,2,1876,59.5341151385928,712,37.953091684435
872,3,1863,59.7949543746645,740,39.7208803005904
872,4,1588,59.7991183879093,649,40.8690176322418
872,5,1731,59.6961294049682,714,41.2478336221837
873,1,1491,59.7491616364856,591,39.6378269617706
873,2,1830,59.7431693989071,725,39.6174863387978
873,3,1901,59.2919516044187,741,38.9794844818517
873,4,1587,59.4247006931317,625,39.3824826717076
873,5,1782,59.7149270482604,665,37.317620650954
874,1,1557,59.9023763648041,620,39.820166987797
874,2,1820,59.7214285714286,700,38.4615384615385
874,3,1900,59.0873684210526,746,39.2631578947368
874,4,1532,59.7904699738903,613,40.0130548302872
874,5,1782,59.6610549943883,685,38.4399551066218
875,1,1461,59.9096509240246,577,39.4934976043806
875,2,1835,59.3727520435967,707,38.5286103542234
875,3,1914,59.5971786833856,750,39.1849529780564
875,4,1647,59.8330297510626,656,39.8299939283546
875,5,1734,59.437139561707,650,37.4855824682814
876,1,1587,59.5652173913044,610,38.4373030875866
876,2,1812,59.7698675496689,739,40.7836644591611
876,3,1801,59.4258745141588,661,36.7018323153803
876,4,1606,59.6145703611457,655,40.7845579078456
876,5,1785,59.1198879551821,666,37.3109243697479
877,1,1528,59.8992146596859,586,38.3507853403141
877,2,1823,59.7405375754251,749,41.0861217772902
877,3,1874,59.7299893276414,722,38.5272145144077
877,4,1657,59.9722389861195,649,39.1671695835848
877,5,1709,59.3358689291984,675,39.4967817437098
878,1,1527,59.4557956777996,564,36.9351669941061
878,2,1843,59.4606619641888,714,38.7411828540423
878,3,1847,59.9193286410395,711,38.4948565240931
878,4,1641,59.4759293113955,604,36.8068251066423
878,5,1733,59.4875937680323,706,40.7386035776111
879,1,1557,59.7373153500321,618,39.6917148362235
879,2,1800,59.8305555555556,704,39.1111111111111
879,3,1838,59.7431991294886,694,37.7584330794342
879,4,1603,59.3630692451653,631,39.3636930754835
879,5,1793,59.4578918014501,702,39.1522587841606
880,1,1592,59.8241206030151,602,37.8140703517588
